Location,L,Species,spab,natexo,T,area,perimeter,complexity,dperimeter,sqrtarea,height,dsqrtarea,dcomplexity,distance,ndetect
KBG,4,Solanum giganteum,SOGI,e22,22,115.054,57.887,5.396723675,5.953,10.72632276,1.1,4.79632276,-0.293276325,3.016,39
CBG,3,Solanum giganteum,SOGI,e22,22,326.058,155.695,8.622381524,91.855,18.05707618,0.83,12.12707618,2.932381524,3.063,39
CBG,3,Solanum giganteum,SOGI,e22,22,131.264,121.53,10.60744236,57.69,11.45705023,1.8,5.52705023,4.91744236,3.174,39
CBG,3,Solanum giganteum,SOGI,e22,22,229.713,108.625,7.166993369,44.785,15.15628582,4.2,9.22628582,1.476993369,3.648,39
KBG,4,Solanum giganteum,SOGI,e22,22,170.823,75.364,5.766214164,11.524,13.06992731,2.3,7.13992731,0.076214164,3.831,39
CBG,3,Solanum giganteum,SOGI,e22,22,93.278,78.368,8.11426432,14.528,9.658053634,5.99,3.728053634,2.42426432,4.731,39
CBG,3,Solanum giganteum,SOGI,e22,22,105.499,69.039,6.721563729,5.199,10.27127061,0.4,4.34127061,1.031563729,5.617,39
CBG,3,Solanum giganteum,SOGI,e22,22,139.661,64.239,5.435771572,0.399,11.81782552,6.135,5.88782552,-0.254228428,6.381,39
CBG,3,Solanum giganteum,SOGI,e22,22,146.911,83.161,6.861080985,19.321,12.1206848,6.516,6.1906848,1.171080985,6.457,39
CBG,3,Solanum giganteum,SOGI,e22,22,113.316,69.303,6.510381178,5.463,10.64499883,7.254,4.71499883,0.820381178,6.686,39
CBG,3,Solanum giganteum,SOGI,e22,22,94.269,55.146,5.679754528,8.694,9.70922242,8.147,3.77922242,-0.010245472,6.897,39
KBG,4,Solanum giganteum,SOGI,e22,22,140.525,66.98,5.650258876,3.14,11.85432411,1.6,5.92432411,-0.039741124,7.22,39
CBG,3,Solanum giganteum,SOGI,e22,22,108.474,77.976,7.486832647,14.136,10.41508521,0.8,4.48508521,1.796832647,8.159,39
CBG,3,Solanum giganteum,SOGI,e22,22,90.277,84.495,8.892880389,20.655,9.501420946,1.3,3.571420946,3.202880389,9.047,39
KBG,4,Solanum verbascifolium,SOVE,e23,23,136.612,59.573,5.096887482,4.267,11.68811362,0.4,5.75811362,-0.593112518,0,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,176.481,71.586,5.388639349,7.746,13.28461516,3.523,7.35461516,-0.301360651,0,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,33.017,31.932,5.55721649,31.908,5.746042116,2.205,-0.183957884,-0.13278351,0.994,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,257.763,83.236,5.184428778,19.396,16.05499922,3.5,10.12499922,-0.505571222,2.018,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,49.915,36.594,5.179577624,27.246,7.065054848,1.5,1.135054848,-0.510422376,3.011,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,221.38,82.741,5.560983083,18.901,14.87884404,6.8,8.94884404,-0.129016917,4.057,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,261.97,82.981,5.126876833,19.141,16.18548733,0.8,10.25548733,-0.563123167,4.112,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,360.323,92.369,4.86609126,28.529,18.98217585,3.71,13.05217585,-0.82390874,4.286,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,315.235,96.528,5.436709059,32.688,17.75485849,2.2,11.82485849,-0.253290941,4.316,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,149.637,75.42,6.165481965,11.58,12.23262032,4.624,6.30262032,0.475481965,5.135,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,331.386,97.509,5.356457015,33.669,18.20401055,6.237,12.27401055,-0.333542985,5.209,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,114.9,51.678,4.821094932,12.162,10.71914176,2,4.78914176,-0.868905068,5.454,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,71.234,50.32,5.962068569,13.52,8.440023697,7.232,2.510023697,0.272068569,6.875,14
CBG,3,Solanum verbascifolium,SOVE,e23,23,104.149,59.925,5.871924874,3.915,10.20534174,1.75,4.27534174,0.181924874,9.779,14
CBG,3,Strobilanthes laevigata,STHA,e24,24,65.354,51.287,6.344117371,12.553,8.084182086,0.39,2.154182086,0.654117371,0.91,5
CBG,3,Strobilanthes laevigata,STHA,e24,24,87.157,60.243,6.452907717,3.597,9.335791343,1.61,3.405791343,0.762907717,3.003,5
CBG,3,Strobilanthes laevigata,STHA,e24,24,68.681,50.805,6.130390658,13.035,8.287400075,0.4,2.357400075,0.440390658,4.312,5
CBG,3,Strobilanthes laevigata,STHA,e24,24,60.933,51.414,6.586506318,12.426,7.805959262,0.96,1.875959262,0.896506318,5.915,5
CBG,3,Strobilanthes laevigata,STHA,e24,24,70.907,59.523,7.068711489,4.317,8.42062943,1.51,2.49062943,1.378711489,6.591,5
BBG,1,Widelia biflora,WIBI,e25,25,10.267,16.531,5.159140376,47.309,3.204215973,0.15,-2.725784027,-0.530859624,0,10
BRBG,1,Widelia biflora,WIBI,e25,25,10.709,18.156,5.548118326,45.684,3.272460848,0.29,-2.657539152,-0.141881674,0,10
BRBG,2,Widelia biflora,WIBI,e25,25,12.401,16.177,4.593774067,47.663,3.52150536,0.33,-2.40849464,-1.096225933,0,10
BRBG,2,Widelia biflora,WIBI,e25,25,12.778,17.102,4.784267567,46.738,3.574632848,0.29,-2.355367152,-0.905732433,0,10
BRBG,2,Widelia biflora,WIBI,e25,25,19.084,21.148,4.840994595,42.692,4.368523778,0.43,-1.561476222,-0.849005405,0,10
BRBG,2,Widelia biflora,WIBI,e25,25,21.077,21.802,4.748888114,42.038,4.590969397,0.35,-1.339030603,-0.941111886,0,10
BBG,1,Widelia biflora,WIBI,e25,25,10.282,15.899,4.958279558,47.941,3.206555785,0.2,-2.723444215,-0.731720442,1,10
BRBG,2,Widelia biflora,WIBI,e25,25,13.487,18.002,4.901884552,45.838,3.672465112,0.35,-2.257534888,-0.788115448,1.731,10
BRBG,2,Widelia biflora,WIBI,e25,25,13.221,19.727,5.425364133,44.113,3.636069306,0.35,-2.293930694,-0.264635867,2.5,10
BRBG,2,Widelia biflora,WIBI,e25,25,14.982,18.164,4.692741123,45.676,3.870658859,0.4,-2.059341141,-0.997258877,2.5,10
